DiseaseIndex,DiseaseID,Disease_Name,target_id,gene,ensembl_id,target_name,score,source,mapped_disease_id,mapped_disease_name
1254,DISSQJN2,Epileptic seizures,PLCB1,PLCB1,ENSG00000182621,phospholipase C beta 1,0.7746872262152152,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,EEF1A2,EEF1A2,ENSG00000101210,eukaryotic translation elongation factor 1 alpha 2,0.7688689152051208,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,ATP1A3,ATP1A3,ENSG00000105409,ATPase Na+/K+ transporting subunit alpha 3,0.7682250951370718,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,FBXO28,FBXO28,ENSG00000143756,F-box protein 28,0.7682169026244269,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,BRAT1,BRAT1,ENSG00000106009,BRCA1 associated ATM activator 1,0.7669207673685537,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,SLC1A2,SLC1A2,ENSG00000110436,solute carrier family 1 member 2,0.764697056793489,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,ALG13,ALG13,ENSG00000101901,ALG13 UDP-N-acetylglucosaminyltransferase subunit,0.7607880162788826,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,KCNC2,KCNC2,ENSG00000166006,potassium voltage-gated channel subfamily C member 2,0.7594866983007731,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,GABRA2,GABRA2,ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2,0.754659866236892,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,GABRG2,GABRG2,ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2,0.7531480706225966,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,ATP1A2,ATP1A2,ENSG00000018625,ATPase Na+/K+ transporting subunit alpha 2,0.7504063739195278,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,GABRA5,GABRA5,ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5,0.7482205460721765,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,AARS1,AARS1,ENSG00000090861,alanyl-tRNA synthetase 1,0.7472466031768308,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,AP3B2,AP3B2,ENSG00000103723,adaptor related protein complex 3 subunit beta 2,0.7468805317525097,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1254,DISSQJN2,Epileptic seizures,GRIN2B,GRIN2B,ENSG00000273079,glutamate ionotropic receptor NMDA type subunit 2B,0.7450711092568904,OpenTargets,MONDO_0100062,genetic developmental and epileptic encephalopathy
1255,DISSRV2N,Schizophrenia,DRD2,DRD2,ENSG00000149295,dopamine receptor D2,0.7329871510763829,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,SHANK3,SHANK3,ENSG00000251322,SH3 and multiple ankyrin repeat domains 3,0.702771631064706,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,RTN4R,RTN4R,ENSG00000040608,reticulon 4 receptor,0.6772073299355633,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,DRD3,DRD3,ENSG00000151577,dopamine receptor D3,0.672281738514424,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,MTHFR,MTHFR,ENSG00000177000,methylenetetrahydrofolate reductase,0.6585413821620875,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,DRD4,DRD4,ENSG00000069696,dopamine receptor D4,0.6303865539118566,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR1A,HTR1A,ENSG00000178394,5-hydroxytryptamine receptor 1A,0.6243860330788208,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR2A,HTR2A,ENSG00000102468,5-hydroxytryptamine receptor 2A,0.6232719543720148,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR4,HTR4,ENSG00000164270,5-hydroxytryptamine receptor 4,0.6140094550052714,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR2C,HTR2C,ENSG00000147246,5-hydroxytryptamine receptor 2C,0.6139786890522116,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR1B,HTR1B,ENSG00000135312,5-hydroxytryptamine receptor 1B,0.610661895397645,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR5A,HTR5A,ENSG00000157219,5-hydroxytryptamine receptor 5A,0.5986878352142746,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR6,HTR6,ENSG00000158748,5-hydroxytryptamine receptor 6,0.5979789715083486,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR3A,HTR3A,ENSG00000166736,5-hydroxytryptamine receptor 3A,0.5969641234492928,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR3B,HTR3B,ENSG00000149305,5-hydroxytryptamine receptor 3B,0.5945090906647184,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR7,HTR7,ENSG00000148680,5-hydroxytryptamine receptor 7,0.5937257442108962,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR3D,HTR3D,ENSG00000186090,5-hydroxytryptamine receptor 3D,0.5919807024838566,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR3C,HTR3C,ENSG00000178084,5-hydroxytryptamine receptor 3C,0.5919807024838566,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR3E,HTR3E,ENSG00000186038,5-hydroxytryptamine receptor 3E,0.5919807024838566,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR2B,HTR2B,ENSG00000135914,5-hydroxytryptamine receptor 2B,0.5918910804043511,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR1F,HTR1F,ENSG00000179097,5-hydroxytryptamine receptor 1F,0.5903427881990239,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR1D,HTR1D,ENSG00000179546,5-hydroxytryptamine receptor 1D,0.5902811915565763,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,HTR1E,HTR1E,ENSG00000168830,5-hydroxytryptamine receptor 1E,0.5888542026732104,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,GRIN2A,GRIN2A,ENSG00000183454,glutamate ionotropic receptor NMDA type subunit 2A,0.588248419896492,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,SETD1A,SETD1A,ENSG00000099381,"SET domain containing 1A, histone lysine methyltransferase",0.5849942835040796,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,GRM3,GRM3,ENSG00000198822,glutamate metabotropic receptor 3,0.5785461350369472,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,RBM12,RBM12,ENSG00000244462,RNA binding motif protein 12,0.5702262977090876,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,FES,FES,ENSG00000182511,"FES proto-oncogene, tyrosine kinase",0.550196365140721,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,SLC39A8,SLC39A8,ENSG00000138821,solute carrier family 39 member 8,0.5435179472731907,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,NRXN1,NRXN1,ENSG00000179915,neurexin 1,0.53746200091871,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,RGS6,RGS6,ENSG00000182732,regulator of G protein signaling 6,0.5330261012432028,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,GPM6A,GPM6A,ENSG00000150625,glycoprotein M6A,0.529331809564345,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,OPRM1,OPRM1,ENSG00000112038,opioid receptor mu 1,0.5231371655654772,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,OPRK1,OPRK1,ENSG00000082556,opioid receptor kappa 1,0.515396503275561,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,TCF4,TCF4,ENSG00000196628,transcription factor 4,0.5105405465573358,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,OPRD1,OPRD1,ENSG00000116329,opioid receptor delta 1,0.5103826633346552,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,TMTC1,TMTC1,ENSG00000133687,transmembrane O-mannosyltransferase targeting cadherins 1,0.5090876176438616,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,ZNF804A,ZNF804A,ENSG00000170396,zinc finger protein 804A,0.5080456295123172,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,PJA1,PJA1,ENSG00000181191,praja ring finger ubiquitin ligase 1,0.5076426949257884,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,CSMD1,CSMD1,ENSG00000183117,CUB and Sushi multiple domains 1,0.5058021515640158,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,ESAM,ESAM,ENSG00000149564,endothelial cell adhesion molecule,0.5054713372452518,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,DRD5,DRD5,ENSG00000169676,dopamine receptor D5,0.503881046400535,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,ADRA1A,ADRA1A,ENSG00000120907,adrenoceptor alpha 1A,0.502406097709177,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,ADRA1D,ADRA1D,ENSG00000171873,adrenoceptor alpha 1D,0.4979761955145615,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,ADRA1B,ADRA1B,ENSG00000170214,adrenoceptor alpha 1B,0.49688385704415244,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,CACNA1I,CACNA1I,ENSG00000100346,calcium voltage-gated channel subunit alpha1 I,0.4905245299109708,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,CHRM3,CHRM3,ENSG00000133019,cholinergic receptor muscarinic 3,0.48878247631640187,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,DRD1,DRD1,ENSG00000184845,dopamine receptor D1,0.4883463176492965,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,IGSF9B,IGSF9B,ENSG00000080854,immunoglobulin superfamily member 9B,0.48817586343531005,OpenTargets,MONDO_0005090,schizophrenia
1255,DISSRV2N,Schizophrenia,CACNA1C,CACNA1C,ENSG00000151067,calcium voltage-gated channel subunit alpha1 C,0.48639032566854257,OpenTargets,MONDO_0005090,schizophrenia
1256,DISSTE1Q,Panic attacks,GABRB3,GABRB3,ENSG00000166206,gamma-aminobutyric acid type A receptor subunit beta3,0.6053737011169122,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRA5,GABRA5,ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5,0.6053159542646177,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,SLC6A4,SLC6A4,ENSG00000108576,solute carrier family 6 member 4,0.6046419050202719,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRG2,GABRG2,ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2,0.6045129394116328,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRA6,GABRA6,ENSG00000145863,gamma-aminobutyric acid type A receptor subunit alpha6,0.6044664339041966,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRB1,GABRB1,ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1,0.6042819520024548,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRA1,GABRA1,ENSG00000022355,gamma-aminobutyric acid type A receptor subunit alpha1,0.6042819520024548,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRG3,GABRG3,ENSG00000182256,gamma-aminobutyric acid type A receptor subunit gamma3,0.603642578811462,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRQ,GABRQ,ENSG00000268089,gamma-aminobutyric acid type A receptor subunit theta,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRA4,GABRA4,ENSG00000109158,gamma-aminobutyric acid type A receptor subunit alpha4,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRP,GABRP,ENSG00000094755,gamma-aminobutyric acid type A receptor subunit pi,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRG1,GABRG1,ENSG00000163285,gamma-aminobutyric acid type A receptor subunit gamma1,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRE,GABRE,ENSG00000102287,gamma-aminobutyric acid type A receptor subunit epsilon,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRA2,GABRA2,ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRA3,GABRA3,ENSG00000011677,gamma-aminobutyric acid type A receptor subunit alpha3,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRB2,GABRB2,ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,GABRD,GABRD,ENSG00000187730,gamma-aminobutyric acid type A receptor subunit delta,0.6030882090294349,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,SLC6A2,SLC6A2,ENSG00000103546,solute carrier family 6 member 2,0.5291540622516894,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,ANO2,ANO2,ENSG00000047617,anoctamin 2,0.29066841975400287,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,DRD2,DRD2,ENSG00000149295,dopamine receptor D2,0.2831057624650309,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,HTR2A,HTR2A,ENSG00000102468,5-hydroxytryptamine receptor 2A,0.2828033249608507,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,HTR2C,HTR2C,ENSG00000147246,5-hydroxytryptamine receptor 2C,0.27837319290740836,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1S,CACNA1S,ENSG00000081248,calcium voltage-gated channel subunit alpha1 S,0.27718489101352634,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1D,CACNA1D,ENSG00000157388,calcium voltage-gated channel subunit alpha1 D,0.27718489101352634,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1F,CACNA1F,ENSG00000102001,calcium voltage-gated channel subunit alpha1 F,0.27718489101352634,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1C,CACNA1C,ENSG00000151067,calcium voltage-gated channel subunit alpha1 C,0.27718489101352634,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CNR1,CNR1,ENSG00000118432,cannabinoid receptor 1,0.2613892020159083,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG6,CACNG6,ENSG00000130433,calcium voltage-gated channel auxiliary subunit gamma 6,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNB2,CACNB2,ENSG00000165995,calcium voltage-gated channel auxiliary subunit beta 2,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNB3,CACNB3,ENSG00000167535,calcium voltage-gated channel auxiliary subunit beta 3,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA2D2,CACNA2D2,ENSG00000007402,calcium voltage-gated channel auxiliary subunit alpha2delta 2,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG8,CACNG8,ENSG00000142408,calcium voltage-gated channel auxiliary subunit gamma 8,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1G,CACNA1G,ENSG00000006283,calcium voltage-gated channel subunit alpha1 G,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG4,CACNG4,ENSG00000075461,calcium voltage-gated channel auxiliary subunit gamma 4,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1B,CACNA1B,ENSG00000148408,calcium voltage-gated channel subunit alpha1 B,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA2D3,CACNA2D3,ENSG00000157445,calcium voltage-gated channel auxiliary subunit alpha2delta 3,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG2,CACNG2,ENSG00000166862,calcium voltage-gated channel auxiliary subunit gamma 2,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG1,CACNG1,ENSG00000108878,calcium voltage-gated channel auxiliary subunit gamma 1,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1E,CACNA1E,ENSG00000198216,calcium voltage-gated channel subunit alpha1 E,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNB4,CACNB4,ENSG00000182389,calcium voltage-gated channel auxiliary subunit beta 4,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG5,CACNG5,ENSG00000075429,calcium voltage-gated channel auxiliary subunit gamma 5,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1H,CACNA1H,ENSG00000196557,calcium voltage-gated channel subunit alpha1 H,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG3,CACNG3,ENSG00000006116,calcium voltage-gated channel auxiliary subunit gamma 3,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNG7,CACNG7,ENSG00000105605,calcium voltage-gated channel auxiliary subunit gamma 7,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1A,CACNA1A,ENSG00000141837,calcium voltage-gated channel subunit alpha1 A,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNB1,CACNB1,ENSG00000067191,calcium voltage-gated channel auxiliary subunit beta 1,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA2D4,CACNA2D4,ENSG00000151062,calcium voltage-gated channel auxiliary subunit alpha2delta 4,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA1I,CACNA1I,ENSG00000100346,calcium voltage-gated channel subunit alpha1 I,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,CACNA2D1,CACNA2D1,ENSG00000153956,calcium voltage-gated channel auxiliary subunit alpha2delta 1,0.25870589827929125,OpenTargets,MONDO_0005383,panic disorder
1256,DISSTE1Q,Panic attacks,COMT,COMT,ENSG00000093010,catechol-O-methyltransferase,0.16008914365331642,OpenTargets,MONDO_0005383,panic disorder
1257,DISSXRTQ,T-cell lymphoma,HAVCR2,HAVCR2,ENSG00000135077,hepatitis A virus cellular receptor 2,0.7522942015588677,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TET2,TET2,ENSG00000168769,tet methylcytosine dioxygenase 2,0.7295656607241489,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,DNMT3A,DNMT3A,ENSG00000119772,DNA methyltransferase 3 alpha,0.7050639482428578,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,STAT3,STAT3,ENSG00000168610,signal transducer and activator of transcription 3,0.6581304783818094,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,ATM,ATM,ENSG00000149311,ATM serine/threonine kinase,0.6256139881070572,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,CCR4,CCR4,ENSG00000183813,C-C motif chemokine receptor 4,0.6202758074088159,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,ALK,ALK,ENSG00000171094,ALK receptor tyrosine kinase,0.6096554320787508,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,DDX3X,DDX3X,ENSG00000215301,DEAD-box helicase 3 X-linked,0.5893938481766325,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,DHFR,DHFR,ENSG00000228716,dihydrofolate reductase,0.5878235437482391,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,NR3C1,NR3C1,ENSG00000113580,nuclear receptor subfamily 3 group C member 1,0.5863010385318169,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,HDAC2,HDAC2,ENSG00000196591,histone deacetylase 2,0.5774004632966213,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,HDAC1,HDAC1,ENSG00000116478,histone deacetylase 1,0.5763744357564832,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,HDAC6,HDAC6,ENSG00000094631,histone deacetylase 6,0.573360806276558,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,FBXW7,FBXW7,ENSG00000109670,F-box and WD repeat domain containing 7,0.5728890816784872,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,HDAC3,HDAC3,ENSG00000171720,histone deacetylase 3,0.5694401106880446,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TNFRSF8,TNFRSF8,ENSG00000120949,TNF receptor superfamily member 8,0.5672055577700023,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,HDAC9,HDAC9,ENSG00000048052,histone deacetylase 9,0.5653676365198526,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,STAT5B,STAT5B,ENSG00000173757,signal transducer and activator of transcription 5B,0.5631652700902734,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,HDAC8,HDAC8,ENSG00000147099,histone deacetylase 8,0.559194712318034,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB3,TUBB3,ENSG00000258947,tubulin beta 3 class III,0.5590438780733363,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,RHOA,RHOA,ENSG00000067560,ras homolog family member A,0.5573888061326024,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB,TUBB,ENSG00000196230,tubulin beta class I,0.5564213015027513,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBA1B,TUBA1B,ENSG00000123416,tubulin alpha 1b,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB2A,TUBB2A,ENSG00000137267,tubulin beta 2A class IIa,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBA3C,TUBA3C,ENSG00000198033,tubulin alpha 3c,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB6,TUBB6,ENSG00000176014,tubulin beta 6 class V,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB2B,TUBB2B,ENSG00000137285,tubulin beta 2B class IIb,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBA4A,TUBA4A,ENSG00000127824,tubulin alpha 4a,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB1,TUBB1,ENSG00000101162,tubulin beta 1 class VI,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBA3E,TUBA3E,ENSG00000152086,tubulin alpha 3e,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB4B,TUBB4B,ENSG00000188229,tubulin beta 4B class IVb,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB4A,TUBB4A,ENSG00000104833,tubulin beta 4A class IVa,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
1257,DISSXRTQ,T-cell lymphoma,TUBB8,TUBB8,ENSG00000261456,tubulin beta 8 class VIII,0.555774536757053,OpenTargets,MONDO_0015760,T-cell non-Hodgkin lymphoma
